node_id,event_year,n_projects,treatment_group,treatment_label,project_ids,traffic_pre,traffic_at,traffic_post,traffic_post2,delta_pre_to_event,delta_pre_to_post,delta_pre_to_post2,rel_delta_pre_to_post
36_4018,2007,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_4018_20070601_9_1,424591.0,414026.6666666667,444867.0,464536.0,-10564.333333333314,20276.0,39945.0,0.0477541916809353
36_A310,1989,1,unknown,Missing / not recorded,36_A310_19890501_1_1,198014.0,182917.0,132187.5,170515.0,-15097.0,-65826.5,-27499.0,-0.3324335653034634
36_A310,1990,1,asphalt_overlay,Asphalt Concrete Overlay,36_A310_19900816_2_1,182917.0,132187.5,170515.0,190912.0,-50729.5,-12402.0,7995.0,-0.06780124318680057
36_A310,1995,1,patching,Machine Premix Patch (placing premix with paver roller),36_A310_19950914_3_1,211759.0,162212.66666666666,133989.0,,-49546.33333333334,-77770.0,,-0.36725711776122855
36_A320,1989,1,unknown,Missing / not recorded,36_A320_19890501_1_1,198014.0,182917.0,126932.0,147001.0,-15097.0,-71082.0,-51013.0,-0.35897461795630614
36_A320,1990,1,seal_coat,Slurry Seal Coat,36_A320_19900905_2_1,182917.0,126932.0,147001.0,190912.0,-55985.0,-35916.0,7995.0,-0.19635135061257292
36_A320,1991,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_A320_19910601_3_1,126932.0,147001.0,190912.0,214896.0,20069.0,63980.0,87964.0,0.5040494122837424
36_A320,1994,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_A320_19940601_4_1,214896.0,189858.0,211708.0,119848.5,-25038.0,-3188.0,-95047.5,-0.014835083016901198
36_A321,1989,1,unknown,Missing / not recorded,36_A321_19890501_1_1,198014.0,182917.0,128771.5,170515.0,-15097.0,-69242.5,-27499.0,-0.34968487076671345
36_A321,1990,1,seal_coat,Slurry Seal Coat,36_A321_19900829_2_1,182917.0,128771.5,170515.0,190912.0,-54145.5,-12402.0,7995.0,-0.06780124318680057
36_A330,1989,1,unknown,Missing / not recorded,36_A330_19890501_1_1,198014.0,182917.0,126932.0,147001.0,-15097.0,-71082.0,-51013.0,-0.35897461795630614
36_A330,1990,1,crack_sealing,Crack Sealing,36_A330_19900905_2_1,182917.0,126932.0,147001.0,190912.0,-55985.0,-35916.0,7995.0,-0.19635135061257292
36_A330,1991,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_A330_19910601_3_1,126932.0,147001.0,190912.0,214896.0,20069.0,63980.0,87964.0,0.5040494122837424
36_A331,1989,1,unknown,Missing / not recorded,36_A331_19890501_1_1,198014.0,182917.0,152423.0,147001.0,-15097.0,-45591.0,-51013.0,-0.23024129606997484
36_A331,1990,1,crack_sealing,Crack Sealing,36_A331_19900531_2_1,182917.0,152423.0,147001.0,190912.0,-30494.0,-35916.0,7995.0,-0.19635135061257292
36_A331,1991,1,patching,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36_A331_19910601_3_1,152423.0,147001.0,190912.0,179129.0,-5422.0,38489.0,26706.0,0.2525143843120789
36_A331,1993,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",36_A331_19930901_4_1,190912.0,179129.0,211759.0,194191.4,-11783.0,20847.0,3279.399999999994,0.1091969074756956
36_A331,1995,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_A331_19950601_5_1,211759.0,194191.4,121868.57142857143,,-17567.600000000006,-89890.42857142857,,-0.42449401712054063
36_A340,1989,1,unknown,Missing / not recorded,36_A340_19890501_1_1,198014.0,182917.0,191843.0,170515.0,-15097.0,-6171.0,-27499.0,-0.03116446311876938
36_A340,1995,1,patching,Machine Premix Patch (placing premix with paver roller),36_A340_19950914_2_1,211759.0,137465.0,133989.0,,-74294.0,-77770.0,,-0.36725711776122855
36_A350,1989,1,unknown,Missing / not recorded,36_A350_19890501_1_1,198014.0,182917.0,126932.0,170515.0,-15097.0,-71082.0,-27499.0,-0.35897461795630614
36_A350,1990,1,seal_coat,Aggregate Seal Coat,36_A350_19900905_2_1,182917.0,126932.0,170515.0,190912.0,-55985.0,-12402.0,7995.0,-0.06780124318680057
36_B310,1989,1,unknown,Missing / not recorded,36_B310_19890501_1_1,20632.0,18545.0,12829.0,15955.0,-2087.0,-7803.0,-4677.0,-0.3781989143078713
36_B310,1990,1,asphalt_overlay,"Asphalt Concrete Overlay, Manual Premix Spot Patch (hand spreading and compacting with roller)",36_B310_19900814_2_1,18545.0,12829.0,15955.0,14086.0,-5716.0,-2590.0,-4459.0,-0.13966028579131842
36_B310,1995,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),36_B310_19950601_3_1,11081.0,11544.333333333334,9012.0,,463.33333333333394,-2069.0,,-0.18671600036097824
36_B320,1989,1,unknown,Missing / not recorded,36_B320_19890501_1_1,20632.0,18545.0,12321.0,15955.0,-2087.0,-8311.0,-4677.0,-0.40282086079875923
36_B320,1990,1,seal_coat,Slurry Seal Coat,36_B320_19900903_2_1,18545.0,12321.0,15955.0,12533.666666666666,-6224.0,-2590.0,-6011.333333333334,-0.13966028579131842
36_B320,1992,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_B320_19920501_3_1,15955.0,12533.666666666666,8739.75,11081.0,-3421.333333333334,-7215.25,-4874.0,-0.4522250078345346
36_B320,1993,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_B320_19930601_4_1,12533.666666666666,8739.75,11081.0,13391.0,-3793.916666666666,-1452.666666666666,857.3333333333339,-0.1159011728411478
36_B330,1989,1,unknown,Missing / not recorded,36_B330_19890501_1_1,20632.0,18545.0,12321.0,15955.0,-2087.0,-8311.0,-4677.0,-0.40282086079875923
36_B330,1990,1,crack_sealing,Crack Sealing,36_B330_19900903_2_1,18545.0,12321.0,15955.0,14086.0,-6224.0,-2590.0,-4459.0,-0.13966028579131842
36_B330,1993,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_B330_19930601_3_1,14086.0,8403.666666666666,11081.0,12006.0,-5682.333333333334,-3005.0,-2080.0,-0.2133323867670027
36_B330,1995,1,patching,"Manual Premix Spot Patch (hand spreading and compacting with roller), Patch Pot Holes - Hand Spread, Compacted with Truck",36_B330_19950601_4_1,11081.0,12006.0,9791.8,,925.0,-1289.2000000000007,,-0.11634329031675848
36_B331,1989,1,unknown,Missing / not recorded,36_B331_19890501_1_1,20632.0,18545.0,15318.5,15955.0,-2087.0,-5313.5,-4677.0,-0.25753683598293914
36_B331,1990,1,crack_sealing,Crack Sealing,36_B331_19900508_2_1,18545.0,15318.5,15955.0,12136.0,-3226.5,-2590.0,-6409.0,-0.13966028579131842
36_B331,1992,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),36_B331_19920601_3_1,15955.0,12136.0,9748.0,11081.0,-3819.0,-6207.0,-4874.0,-0.3890316515198997
36_B340,1989,1,unknown,Missing / not recorded,36_B340_19890501_1_1,20632.0,18545.0,18545.0,15955.0,-2087.0,-2087.0,-4677.0,-0.10115354788677781
36_B350,1989,1,unknown,Missing / not recorded,36_B350_19890501_1_1,20632.0,18545.0,12321.0,15955.0,-2087.0,-8311.0,-4677.0,-0.40282086079875923
36_B350,1990,1,seal_coat,Aggregate Seal Coat,36_B350_19900903_2_1,18545.0,12321.0,15955.0,14086.0,-6224.0,-2590.0,-4459.0,-0.13966028579131842
36_B351,1989,1,unknown,Missing / not recorded,36_B351_19890501_1_1,20632.0,18545.0,12626.0,15955.0,-2087.0,-8006.0,-4677.0,-0.3880379992245056
36_B351,1990,1,seal_coat,Aggregate Seal Coat,36_B351_19900822_2_1,18545.0,12626.0,15955.0,14086.0,-5919.0,-2590.0,-4459.0,-0.13966028579131842
36_B352,1989,1,unknown,Missing / not recorded,36_B352_19890501_1_1,20632.0,18545.0,12626.0,15955.0,-2087.0,-8006.0,-4677.0,-0.3880379992245056
36_B352,1990,1,seal_coat,Aggregate Seal Coat,36_B352_19900822_2_1,18545.0,12626.0,15955.0,14086.0,-5919.0,-2590.0,-4459.0,-0.13966028579131842
36_B352,1993,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",36_B352_19930601_3_1,14086.0,8403.666666666666,11081.0,12006.0,-5682.333333333334,-3005.0,-2080.0,-0.2133323867670027
36_B352,1995,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),36_B352_19950601_4_1,11081.0,12006.0,9012.0,,925.0,-2069.0,,-0.18671600036097824
36_B353,1989,1,unknown,Missing / not recorded,36_B353_19890501_1_1,20632.0,18545.0,12626.0,15955.0,-2087.0,-8006.0,-4677.0,-0.3880379992245056
36_B353,1990,1,seal_coat,Aggregate Seal Coat,36_B353_19900822_2_1,18545.0,12626.0,15955.0,14086.0,-5919.0,-2590.0,-4459.0,-0.13966028579131842
36_B354,1989,1,unknown,Missing / not recorded,36_B354_19890501_1_1,20632.0,18545.0,12626.0,15955.0,-2087.0,-8006.0,-4677.0,-0.3880379992245056
36_B354,1990,1,seal_coat,Aggregate Seal Coat,36_B354_19900822_2_1,18545.0,12626.0,15955.0,14086.0,-5919.0,-2590.0,-4459.0,-0.13966028579131842
37_0210,1995,1,patching,Partial depth patching of PCC pavements at joints,37_0210_19950601_2_1,120165.0,196973.5,258876.0,271767.0,76808.5,138711.0,151602.0,1.1543377855448758
37_0212,2015,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",37_0212_20150601_2_1,437922.0,356582.0,463007.0,473946.0,-81340.0,25085.0,36024.0,0.05728189038230552
37_0259,1995,1,patching,Partial depth patching of PCC pavements at joints,37_0259_19950601_2_1,120165.0,196973.5,258876.0,271767.0,76808.5,138711.0,151602.0,1.1543377855448758
37_1006,1989,1,unknown,Missing / not recorded,37_1006_19890901_1_1,425835.0,537799.0,423821.0,338919.5,111964.0,-2014.0,-86915.5,-0.004729531391266571
37_1006,1991,1,seal_coat,"Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate), Slurry Seal Coat",37_1006_19910816_2_1,423821.0,338919.5,274614.0,309197.0,-84901.5,-149207.0,-114624.0,-0.35205192758263515
37_1006,1994,1,asphalt_overlay,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,37_1006_19941008_3_1,309197.0,265073.3333333333,417141.0,420546.0,-44123.666666666686,107944.0,111349.0,0.34911076110052813
37_1024,1988,1,unknown,Missing / not recorded,37_1024_19880801_1_1,16375.0,14508.0,15663.0,16150.0,-1867.0,-712.0,-225.0,-0.043480916030534354
37_1024,1992,1,asphalt_overlay,Mill Off AC and Overlay with AC,37_1024_19921110_2_1,16187.0,15258.5,30087.0,32621.0,-928.5,13900.0,16434.0,0.8587137826651017
37_1028,1988,1,unknown,Missing / not recorded,37_1028_19881101_1_1,84626.0,56179.0,96578.0,35996.0,-28447.0,11952.0,-48630.0,0.14123319074516105
37_1028,2002,1,asphalt_overlay,Mill Off AC and Overlay with AC,37_1028_20020901_2_1,89996.0,46678.5,97472.0,95272.0,-43317.5,7476.0,5276.0,0.08307035868260812
37_1030,1988,1,unknown,Missing / not recorded,37_1030_19880801_1_1,64649.0,66676.0,70389.0,72667.0,2027.0,5740.0,8018.0,0.08878714287924021
37_1040,1988,1,unknown,Missing / not recorded,37_1040_19881201_1_1,120437.0,121089.0,118293.0,25364.0,652.0,-2144.0,-95073.0,-0.017801838305504122
37_1040,1995,1,asphalt_overlay,Asphalt Concrete Overlay,37_1040_19950620_2_1,30219.0,9096.5,28924.0,38018.0,-21122.5,-1295.0,7799.0,-0.04285383368079685
37_1352,1988,1,unknown,Missing / not recorded,37_1352_19880801_1_1,93402.0,91453.0,51902.5,111372.0,-1949.0,-41499.5,17970.0,-0.4443106143337402
37_1352,1989,1,asphalt_overlay,Mill Off AC and Overlay with AC,37_1352_19891029_2_1,91453.0,51902.5,111372.0,98781.0,-39550.5,19919.0,7328.0,0.21780586749477873
37_1352,2003,1,asphalt_overlay,"AC Shoulder Replacement, Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing), Hot-Mix Recycled Asphalt Concrete Overlay",37_1352_20030711_3_1,111022.0,55659.0,109144.0,110572.0,-55363.0,-1878.0,-450.0,-0.016915566284159897
37_1352,2013,1,crack_sealing,Crack Sealing,37_1352_20130601_4_1,123227.0,99756.0,127310.0,129068.0,-23471.0,4083.0,5841.0,0.03313397226257232
37_1645,1988,1,unknown,Missing / not recorded,37_1645_19881101_1_1,151256.0,154068.0,146415.0,148053.0,2812.0,-4841.0,-3203.0,-0.032005341936848786
37_1645,1999,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),37_1645_19990601_2_1,239965.0,187665.0,114490.33333333333,238705.0,-52300.0,-125474.66666666667,-1260.0,-0.5228873655185826
37_1645,2000,1,asphalt_overlay,"Asphalt Concrete Overlay, Slurry Seal Coat",37_1645_20000515_3_1,187665.0,114490.33333333333,238705.0,245574.0,-73174.66666666667,51040.0,57909.0,0.2719739962166627
37_1645,2013,1,asphalt_overlay,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",37_1645_20130128_4_1,229345.0,113478.5,281633.0,287810.0,-115866.5,52288.0,58465.0,0.22798840175281782
37_1801,1988,1,unknown,Missing / not recorded,37_1801_19880801_1_1,302157.0,331723.0,347760.0,481942.0,29566.0,45603.0,179785.0,0.15092485032615494
37_1801,1996,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",37_1801_19960919_2_1,555193.0,252979.0,574226.0,629473.0,-302214.0,19033.0,74280.0,0.03428177228459293
37_1801,2002,1,crack_sealing,Crack Sealing,37_1801_20020601_3_1,623614.0,521760.0,648795.0,642365.0,-101854.0,25181.0,18751.0,0.04037914479148961
37_1801,2007,1,seal_coat,"Surface Treatment, Single Layer",37_1801_20070601_4_1,816278.0,736502.6666666666,896191.0,935274.0,-79775.33333333337,79913.0,118996.0,0.0978992451101218
37_1801,2010,1,asphalt_overlay,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",37_1801_20100413_5_1,935274.0,910000.5,1023742.0,1073935.0,-25273.5,88468.0,138661.0,0.09459046226025743
37_1802,1988,1,unknown,Missing / not recorded,37_1802_19880801_1_1,37983.0,41421.0,55416.0,60710.0,3438.0,17433.0,22727.0,0.45896848590158756
37_1802,1993,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",37_1802_19930701_2_1,33611.0,26754.5,35197.0,31579.0,-6856.5,1586.0,-2032.0,0.047186932849364795
37_1802,1996,1,asphalt_overlay,Asphalt Concrete Overlay,37_1802_19960430_3_1,31579.0,15310.666666666666,36215.0,44231.0,-16268.333333333334,4636.0,12652.0,0.1468064219892967
37_1802,1997,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",37_1802_19970401_4_1,15310.666666666666,36215.0,44231.0,44231.0,20904.333333333336,28920.333333333336,28920.333333333336,1.8889009840633983
37_1803,1988,1,unknown,Missing / not recorded,37_1803_19880801_1_1,73160.0,77659.0,70389.0,15233.5,4499.0,-2771.0,-57926.5,-0.03787588846364134
37_1803,1990,1,asphalt_overlay,Mill Off AC and Overlay with AC,37_1803_19900531_2_1,70389.0,15233.5,37379.0,34881.0,-55155.5,-33010.0,-35508.0,-0.4689653212859964
37_1803,2000,1,asphalt_overlay,Asphalt Concrete Overlay,37_1803_20000501_3_1,79865.0,24507.0,60669.0,59680.0,-55358.0,-19196.0,-20185.0,-0.24035560007512677
37_1803,2019,1,crack_sealing,Crack Sealing,37_1803_20190101_4_1,63932.0,65322.0,65919.0,,1390.0,1987.0,,0.031079897390977915
37_1814,1988,1,unknown,Missing / not recorded,37_1814_19881101_1_1,123519.0,139842.0,131385.0,49445.0,16323.0,7866.0,-74074.0,0.063682510383018
37_1814,2000,1,asphalt_overlay,"Asphalt Concrete Overlay, Hot-Mix Recycled Asphalt Concrete Overlay, Mill Off AC and Overlay with AC",37_1814_20000717_2_1,94349.0,50141.5,114780.0,115713.0,-44207.5,20431.0,21364.0,0.21654707522072306
37_1814,2014,1,crack_sealing,Crack Sealing,37_1814_20140601_3_1,133593.0,108769.5,140244.0,144502.0,-24823.5,6651.0,10909.0,0.04978554265567807
37_1817,1988,1,unknown,Missing / not recorded,37_1817_19880801_1_1,16862.0,17970.0,17921.0,33209.5,1108.0,1059.0,16347.5,0.06280393784841656
37_1817,1990,1,seal_coat,"Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate), Slurry Seal Coat",37_1817_19901105_2_1,17921.0,33209.5,59274.0,61253.0,15288.5,41353.0,43332.0,2.3075163216338375
37_1817,1994,1,patching,Machine Premix Patch (placing premix with paver roller),37_1817_19940504_3_1,31605.0,38485.666666666664,39095.25,68243.0,6880.666666666664,7490.25,36638.0,0.23699572852396772
37_1817,1995,1,asphalt_overlay,Hot-Mix Recycled Asphalt Concrete Overlay,37_1817_19951118_4_1,38485.666666666664,39095.25,68243.0,62849.0,609.5833333333358,29757.333333333336,24363.333333333336,0.7732056090146117
37_1817,2002,1,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay",37_1817_20021007_5_1,71324.0,45102.0,89908.0,85287.0,-26222.0,18584.0,13963.0,0.2605574561157535
37_1817,2014,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",37_1817_20140601_6_1,104084.0,101616.66666666667,121181.0,124677.0,-2467.3333333333285,17097.0,20593.0,0.1642615579724069
37_1992,1996,1,asphalt_overlay,Hot-Mix Recycled Asphalt Concrete Overlay,37_1992_19960901_2_1,143373.0,80128.0,192156.0,175649.0,-63245.0,48783.0,32276.0,0.3402523487685966
37_1992,2011,1,asphalt_overlay,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",37_1992_20110801_3_1,244622.0,122646.0,259440.0,264871.0,-121976.0,14818.0,20249.0,0.06057509136545364
37_1992,2019,1,crack_sealing,Crack Sealing,37_1992_20190101_4_1,360.0,573.0,148962.0,,213.0,148602.0,,412.78333333333336
37_2819,1988,1,unknown,Missing / not recorded,37_2819_19880801_1_1,64705.0,70498.0,78354.0,83171.0,5793.0,13649.0,18466.0,0.21094196739046442
37_2819,1992,1,asphalt_overlay,"Aggregate Seal Coat, Hot-Mix Recycled Asphalt Concrete Overlay",37_2819_19920608_2_1,93269.0,84531.5,162448.0,141910.0,-8737.5,69179.0,48641.0,0.7417148248614224
37_2819,2002,1,asphalt_overlay,Asphalt Concrete Overlay,37_2819_20020601_3_1,285338.0,230878.0,293838.0,288691.0,-54460.0,8500.0,3353.0,0.029789232419095948
37_2819,2013,1,asphalt_overlay,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,37_2819_20130601_4_1,666885.0,349138.6666666667,819590.0,909940.0,-317746.3333333333,152705.0,243055.0,0.22898250822855515
37_2824,1989,1,unknown,Missing / not recorded,37_2824_19890901_1_1,117787.0,72468.0,115885.0,70733.5,-45319.0,-1902.0,-47053.5,-0.0161477922011767
37_2824,1991,1,asphalt_overlay,Hot-Mix Recycled Asphalt Concrete Overlay,37_2824_19910917_2_1,115885.0,70733.5,161418.0,154745.0,-45151.5,45533.0,38860.0,0.39291539025758293
37_2824,2003,1,asphalt_overlay,Asphalt Concrete Overlay,37_2824_20030714_3_1,211965.0,82766.0,245597.0,212597.0,-129199.0,33632.0,632.0,0.15866770457386833
37_2824,2019,1,crack_sealing,Crack Sealing,37_2824_20190101_4_1,229576.0,246856.0,254463.0,,17280.0,24887.0,,0.10840418859114193
37_2825,1988,1,unknown,Missing / not recorded,37_2825_19880801_1_1,62008.0,196584.0,198205.0,40027.0,134576.0,136197.0,-21981.0,2.196442394529738
37_2825,2011,1,asphalt_overlay,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",37_2825_20110601_2_1,38341.0,17824.5,16778.0,,-20516.5,-21563.0,,-0.5624005633655877
37_3008,1988,1,unknown,Missing / not recorded,37_3008_19880301_1_1,120636.0,130972.0,115084.0,140810.0,10336.0,-5552.0,20174.0,-0.046022746112271626
37_3008,1999,1,crack_sealing,"Transverse Joint Sealing, Lane-Shoulder Longitudinal Joint Sealing",37_3008_19990401_2_1,248737.0,220432.5,243399.66666666666,309309.0,-28304.5,-5337.333333333343,60572.0,-0.021457737824824383
37_3008,2000,1,crack_sealing,Crack Sealing,37_3008_20001001_3_1,220432.5,243399.66666666666,309309.0,151784.0,22967.166666666657,88876.5,-68648.5,0.40319145316593513
37_3008,2002,2,asphalt_overlay,Hot-Mix Recycled Asphalt Concrete Overlay | Partial Depth Patching of PCC Pavement Other Than at Joint,37_3008_20020401_4_1 | 37_3008_20020501_5_1,309309.0,151784.0,262854.0,268813.0,-157525.0,-46455.0,-40496.0,-0.15018961620903368
37_3008,2012,1,asphalt_overlay,Mill Off AC and Overlay with AC,37_3008_20120601_6_1,290706.0,146149.0,358830.0,367821.0,-144557.0,68124.0,77115.0,0.23433984850673878
37_3011,1988,1,unknown,Missing / not recorded,37_3011_19880801_1_1,659358.0,745877.0,736591.0,769957.0,86519.0,77233.0,110599.0,0.1171336360520385
37_3044,1988,1,unknown,Missing / not recorded,37_3044_19880801_1_1,1031663.0,1140622.0,1036021.0,1151418.0,108959.0,4358.0,119755.0,0.004224247646760619
37_3807,1988,1,unknown,Missing / not recorded,37_3807_19880801_1_1,170163.0,181353.0,170163.0,204312.0,11190.0,0.0,34149.0,0.0
37_3807,2002,1,crack_sealing,Lane-Shoulder Longitudinal Joint Sealing,37_3807_20020601_2_1,408762.0,310615.0,311377.5,332522.5,-98147.0,-97384.5,-76239.5,-0.23824254700779426
